name,label
Molluscum%20Contagiosum_61rotated180.jpg,Molluscum%20Contagiosum
Stasis%20Dermatitis%20and%20Leg%20Ulcers_116_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Psoriasis_139_horivertical.jpg,Psoriasis
Skin%20Cancer_47_horivertical.jpg,Skin%20Cancer
Vitiligo_195rotated90.jpg,Vitiligo
Rubeola%20(Measles)_149rotated270.jpg,Rubeola%20(Measles)
Keloid_78.jpg,Keloid
Lupus_59rotated270.jpg,Lupus
Cellulitis_59rotated180.jpg,Cellulitis
Psoriasis_55rotated90.jpg,Psoriasis
Vitiligo_43_horizontal.jpg,Vitiligo
Psoriasis_94_horizontal.jpg,Psoriasis
Rosacea_52rotated180.jpg,Rosacea
Mouth%20Ulcers_114_vertical.jpg,Mouth%20Ulcers
Hemangioma%20of%20Skin_180_horivertical.jpg,Hemangioma%20of%20Skin
Acne_121rotated270.jpg,Acne
Seborrheic%20Eczema_43rotated90.jpg,Seborrheic%20Eczema
Impetigo_78rotated90.jpg,Impetigo
Seborrheic%20Keratosis_38.jpg,Seborrheic%20Keratosis
Seborrheic%20Keratosis_67rotated270.jpg,Seborrheic%20Keratosis
Cutaneous%20Candidiasis_182rotated90.jpg,Cutaneous%20Candidiasis
Molluscum%20Contagiosum_55_horizontal.jpg,Molluscum%20Contagiosum
Psoriasis_181rotated90.jpg,Psoriasis
Lichen%20Planus_1.jpg,Lichen%20Planus
Lichen%20Planus_196rotated270.jpg,Lichen%20Planus
Psoriasis_79.jpg,Psoriasis
Actinic%20Keratosis_23_horivertical.jpg,Actinic%20Keratosis
Psoriasis_43rotated90.jpg,Psoriasis
Pemphigoid_52.jpg,Pemphigoid
Hives_20rotated90.jpg,Hives
Stasis%20Dermatitis%20and%20Leg%20Ulcers_131rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Skin%20Cancer_210.jpg,Skin%20Cancer
Rosacea_63_horivertical.jpg,Rosacea
Vitiligo_51.jpg,Vitiligo
Sebaceous%20Cyst_92rotated90.jpg,Sebaceous%20Cyst
Hives_75_horivertical.jpg,Hives
Acne_3rotated90.jpg,Acne
Hemangioma%20of%20Skin_29.jpg,Hemangioma%20of%20Skin
Psoriasis_121rotated90.jpg,Psoriasis
Vitiligo_96_horizontal.jpg,Vitiligo
Acrodermatitis_58.jpg,Acrodermatitis
Acrodermatitis_69_vertical.jpg,Acrodermatitis
Dermatomyositis_8_vertical.jpg,Dermatomyositis
Hemangioma%20of%20Skin_10_horivertical.jpg,Hemangioma%20of%20Skin
Pemphigoid_112.jpg,Pemphigoid
Pemphigoid_26_vertical.jpg,Pemphigoid
Eczema_14rotated270.jpg,Eczema
Pemphigoid_162rotated180.jpg,Pemphigoid
Ichthyosis%20Vulgaris_59rotated180.jpg,Ichthyosis%20Vulgaris
Shingles_60_horivertical.jpg,Shingles
Actinic%20Keratosis_61rotated270.jpg,Actinic%20Keratosis
Psoriasis_144_vertical.jpg,Psoriasis
Shingles_3rotated180.jpg,Shingles
Tinea%20Versicolor_76_horivertical.jpg,Tinea%20Versicolor
Lichen%20Planus_26.jpg,Lichen%20Planus
Seborrheic%20Eczema_117rotated90.jpg,Seborrheic%20Eczema
Dyshidrotic%20Eczema_108_horivertical.jpg,Dyshidrotic%20Eczema
Hemangioma%20of%20Skin_154_horizontal.jpg,Hemangioma%20of%20Skin
Hives_61.jpg,Hives
Sebaceous%20Cyst_39_horizontal.jpg,Sebaceous%20Cyst
Tinea%20Versicolor_150rotated90.jpg,Tinea%20Versicolor
Shingles_71rotated90.jpg,Shingles
Keloid_26.jpg,Keloid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_84_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Vitiligo_4rotated270.jpg,Vitiligo
Lichen%20Planus_140.jpg,Lichen%20Planus
Vitiligo_70_horizontal.jpg,Vitiligo
Rubeola%20(Measles)_99_horivertical.jpg,Rubeola%20(Measles)
Vitiligo_86rotated180.jpg,Vitiligo
Lichen%20Planus_22rotated180.jpg,Lichen%20Planus
Erysipelas_33_vertical.jpg,Erysipelas
Necrotizing%20Fasciitis_5_horizontal.jpg,Necrotizing%20Fasciitis
Cutis%20Laxa_44_horizontal.jpg,Cutis%20Laxa
Fungal%20Nail%20Infection_44_vertical.jpg,Fungal%20Nail%20Infection
Canker%20Sore_78rotated180.jpg,Canker%20Sore
Vitiligo_5rotated90.jpg,Vitiligo
Pemphigoid_258_vertical.jpg,Pemphigoid
Dyshidrotic%20Eczema_157rotated90.jpg,Dyshidrotic%20Eczema
Acrodermatitis_11rotated90.jpg,Acrodermatitis
Seborrheic%20Eczema_94_vertical.jpg,Seborrheic%20Eczema
Diaper%20Rash_64_horivertical.jpg,Diaper%20Rash
Pemphigoid_21_vertical.jpg,Pemphigoid
Dermatomyositis_23_vertical.jpg,Dermatomyositis
Pemphigoid_186_horivertical.jpg,Pemphigoid
Corns%20and%20Calluses_59rotated180.jpg,Corns%20and%20Calluses
Rosacea_61_horizontal.jpg,Rosacea
Dyshidrotic%20Eczema_162_horizontal.jpg,Dyshidrotic%20Eczema
Psoriasis_58_vertical.jpg,Psoriasis
Hemangioma%20of%20Skin_54_horivertical.jpg,Hemangioma%20of%20Skin
Warts_61_vertical.jpg,Warts
Cutaneous%20Candidiasis_117.jpg,Cutaneous%20Candidiasis
Skin%20Cancer_64_horizontal.jpg,Skin%20Cancer
Skin%20Cancer_223rotated180.jpg,Skin%20Cancer
Vitiligo_159.jpg,Vitiligo
Mouth%20Ulcers_92_horivertical.jpg,Mouth%20Ulcers
Shingles_36.jpg,Shingles
Erysipelas_77rotated180.jpg,Erysipelas
Lichen%20Planus_17_horivertical.jpg,Lichen%20Planus
Cutaneous%20Candidiasis_77rotated90.jpg,Cutaneous%20Candidiasis
Rosacea_20_horivertical.jpg,Rosacea
Cutaneous%20Candidiasis_53_horizontal.jpg,Cutaneous%20Candidiasis
Shingles_133_vertical.jpg,Shingles
Eczema_95_vertical.jpg,Eczema
Herpes%20Stomatitis_104rotated270.jpg,Herpes%20Stomatitis
Pemphigoid_287.jpg,Pemphigoid
Cutaneous%20Candidiasis_44_vertical.jpg,Cutaneous%20Candidiasis
Corns%20and%20Calluses_49rotated180.jpg,Corns%20and%20Calluses
Rubeola%20(Measles)_144.jpg,Rubeola%20(Measles)
Eczema_70.jpg,Eczema
Eczema_66.jpg,Eczema
Hives_2_horizontal.jpg,Hives
Actinic%20Keratosis_4_horivertical.jpg,Actinic%20Keratosis
Diaper%20Rash_29rotated90.jpg,Diaper%20Rash
Cellulitis_17_vertical.jpg,Cellulitis
Herpes%20Stomatitis_160_horizontal.jpg,Herpes%20Stomatitis
Cutis%20Laxa_58.jpg,Cutis%20Laxa
Vitiligo_198_horivertical.jpg,Vitiligo
Dyshidrotic%20Eczema_164rotated90.jpg,Dyshidrotic%20Eczema
Psoriasis_132_horizontal.jpg,Psoriasis
Vitiligo_89rotated90.jpg,Vitiligo
Fungal%20Nail%20Infection_69rotated90.jpg,Fungal%20Nail%20Infection
Vitiligo_102rotated270.jpg,Vitiligo
Psoriasis_188rotated180.jpg,Psoriasis
Sebaceous%20Cyst_84rotated90.jpg,Sebaceous%20Cyst
Lichen%20Planus_141_vertical.jpg,Lichen%20Planus
Seborrheic%20Keratosis_39rotated90.jpg,Seborrheic%20Keratosis
Acne_149rotated90.jpg,Acne
Cellulitis_65rotated180.jpg,Cellulitis
Ichthyosis%20Vulgaris_23.jpg,Ichthyosis%20Vulgaris
Tinea%20Versicolor_32rotated270.jpg,Tinea%20Versicolor
Pemphigoid_188rotated270.jpg,Pemphigoid
Necrotizing%20Fasciitis_61rotated270.jpg,Necrotizing%20Fasciitis
Cutaneous%20Candidiasis_6_horivertical.jpg,Cutaneous%20Candidiasis
Eczema_80rotated270.jpg,Eczema
Rubeola%20(Measles)_72rotated180.jpg,Rubeola%20(Measles)
Diaper%20Rash_93_horivertical.jpg,Diaper%20Rash
Molluscum%20Contagiosum_33rotated90.jpg,Molluscum%20Contagiosum
Seborrheic%20Keratosis_31rotated180.jpg,Seborrheic%20Keratosis
Sebaceous%20Cyst_45rotated180.jpg,Sebaceous%20Cyst
Corns%20and%20Calluses_65_horizontal.jpg,Corns%20and%20Calluses
Vitiligo_85_horizontal.jpg,Vitiligo
Stasis%20Dermatitis%20and%20Leg%20Ulcers_231.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Pemphigoid_242rotated270.jpg,Pemphigoid
Warts_94_vertical.jpg,Warts
Canker%20Sore_100rotated180.jpg,Canker%20Sore
Hemangioma%20of%20Skin_43_horivertical.jpg,Hemangioma%20of%20Skin
Acrodermatitis_47_horizontal.jpg,Acrodermatitis
Pemphigoid_274rotated90.jpg,Pemphigoid
Pemphigoid_29_horivertical.jpg,Pemphigoid
Skin%20Cancer_57_horizontal.jpg,Skin%20Cancer
Lichen%20Planus_130_vertical.jpg,Lichen%20Planus
Herpes%20Stomatitis_94_horizontal.jpg,Herpes%20Stomatitis
Psoriasis_19rotated90.jpg,Psoriasis
Hemangioma%20of%20Skin_133rotated180.jpg,Hemangioma%20of%20Skin
Hives_92rotated270.jpg,Hives
Warts_49_vertical.jpg,Warts
Acne_23rotated90.jpg,Acne
Stasis%20Dermatitis%20and%20Leg%20Ulcers_30_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Psoriasis_113rotated180.jpg,Psoriasis
Psoriasis_15rotated180.jpg,Psoriasis
Hemangioma%20of%20Skin_195_vertical.jpg,Hemangioma%20of%20Skin
Fungal%20Nail%20Infection_42rotated90.jpg,Fungal%20Nail%20Infection
Erysipelas_25_vertical.jpg,Erysipelas
Tinea%20Versicolor_39rotated270.jpg,Tinea%20Versicolor
Fungal%20Nail%20Infection_65_horivertical.jpg,Fungal%20Nail%20Infection
Necrotizing%20Fasciitis_27_horivertical.jpg,Necrotizing%20Fasciitis
Dyshidrotic%20Eczema_29rotated90.jpg,Dyshidrotic%20Eczema
Fungal%20Nail%20Infection_67.jpg,Fungal%20Nail%20Infection
Hemangioma%20of%20Skin_46rotated90.jpg,Hemangioma%20of%20Skin
Hemangioma%20of%20Skin_173rotated90.jpg,Hemangioma%20of%20Skin
Erysipelas_11rotated180.jpg,Erysipelas
Decubitus%20Ulcer_65rotated180.jpg,Decubitus%20Ulcer
Fungal%20Nail%20Infection_48_horizontal.jpg,Fungal%20Nail%20Infection
Pemphigoid_97_horivertical.jpg,Pemphigoid
Actinic%20Keratosis_76rotated180.jpg,Actinic%20Keratosis
Acrodermatitis_42_vertical.jpg,Acrodermatitis
Tinea%20Versicolor_138rotated180.jpg,Tinea%20Versicolor
Pemphigoid_83_horivertical.jpg,Pemphigoid
Hives_100.jpg,Hives
Lichen%20Planus_24_horivertical.jpg,Lichen%20Planus
Warts_1rotated180.jpg,Warts
Hives_50rotated180.jpg,Hives
Hemangioma%20of%20Skin_21rotated270.jpg,Hemangioma%20of%20Skin
Lupus_15_horivertical.jpg,Lupus
Eczema_54rotated90.jpg,Eczema
Decubitus%20Ulcer_67.jpg,Decubitus%20Ulcer
Keloid_166_horizontal.jpg,Keloid
Erysipelas_60_vertical.jpg,Erysipelas
Impetigo_5_horizontal.jpg,Impetigo
Acne_42_horivertical.jpg,Acne
Molluscum%20Contagiosum_7_vertical.jpg,Molluscum%20Contagiosum
Acne_57rotated270.jpg,Acne
Tinea%20Versicolor_171_vertical.jpg,Tinea%20Versicolor
Corns%20and%20Calluses_7_vertical.jpg,Corns%20and%20Calluses
Pemphigoid_250rotated180.jpg,Pemphigoid
Seborrheic%20Eczema_6_vertical.jpg,Seborrheic%20Eczema
Dyshidrotic%20Eczema_93rotated90.jpg,Dyshidrotic%20Eczema
Molluscum%20Contagiosum_20.jpg,Molluscum%20Contagiosum
Acrodermatitis_56_vertical.jpg,Acrodermatitis
Shingles_81.jpg,Shingles
Hives_33rotated270.jpg,Hives
Seborrheic%20Eczema_94rotated180.jpg,Seborrheic%20Eczema
Hemangioma%20of%20Skin_127rotated270.jpg,Hemangioma%20of%20Skin
Cellulitis_17.jpg,Cellulitis
Pemphigoid_67_horizontal.jpg,Pemphigoid
Rubeola%20(Measles)_179rotated270.jpg,Rubeola%20(Measles)
Seborrheic%20Eczema_175.jpg,Seborrheic%20Eczema
Stasis%20Dermatitis%20and%20Leg%20Ulcers_93rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Canker%20Sore_61_horizontal.jpg,Canker%20Sore
Pemphigoid_255.jpg,Pemphigoid
Cutaneous%20Candidiasis_72rotated180.jpg,Cutaneous%20Candidiasis
Cutaneous%20Candidiasis_2.jpg,Cutaneous%20Candidiasis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_124rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acne_41.jpg,Acne
Lupus_67_horizontal.jpg,Lupus
Dermatomyositis_94_horizontal.jpg,Dermatomyositis
Warts_71rotated270.jpg,Warts
Seborrheic%20Eczema_96rotated270.jpg,Seborrheic%20Eczema
Warts_71rotated180.jpg,Warts
Molluscum%20Contagiosum_38.jpg,Molluscum%20Contagiosum
Cutis%20Laxa_2.jpg,Cutis%20Laxa
Pemphigoid_238rotated90.jpg,Pemphigoid
Shingles_146rotated270.jpg,Shingles
Shingles_95rotated180.jpg,Shingles
Carbuncle_25_horivertical.jpg,Carbuncle
Skin%20Cancer_192_horizontal.jpg,Skin%20Cancer
Actinic%20Keratosis_72rotated90.jpg,Actinic%20Keratosis
Dermatomyositis_54rotated180.jpg,Dermatomyositis
Keloid_70_horivertical.jpg,Keloid
Ingrown%20Nails_29_vertical.jpg,Ingrown%20Nails
Shingles_145_horivertical.jpg,Shingles
Psoriasis_171.jpg,Psoriasis
Dyshidrotic%20Eczema_191_horizontal.jpg,Dyshidrotic%20Eczema
Mouth%20Ulcers_45_vertical.jpg,Mouth%20Ulcers
Seborrheic%20Eczema_59rotated270.jpg,Seborrheic%20Eczema
Diaper%20Rash_10_horizontal.jpg,Diaper%20Rash
Canker%20Sore_5_horizontal.jpg,Canker%20Sore
Hemangioma%20of%20Skin_10rotated270.jpg,Hemangioma%20of%20Skin
Ingrown%20Nails_5_vertical.jpg,Ingrown%20Nails
Vitiligo_165rotated270.jpg,Vitiligo
Cutaneous%20Candidiasis_86.jpg,Cutaneous%20Candidiasis
Warts_59rotated270.jpg,Warts
Dyshidrotic%20Eczema_103_horizontal.jpg,Dyshidrotic%20Eczema
Seborrheic%20Keratosis_69_horizontal.jpg,Seborrheic%20Keratosis
Tinea%20Versicolor_193rotated90.jpg,Tinea%20Versicolor
Molluscum%20Contagiosum_10rotated270.jpg,Molluscum%20Contagiosum
Acne_182_horizontal.jpg,Acne
Skin%20Cancer_276_horivertical.jpg,Skin%20Cancer
Keloid_161rotated270.jpg,Keloid
Shingles_176_horivertical.jpg,Shingles
Psoriasis_87_horizontal.jpg,Psoriasis
Erysipelas_11_horizontal.jpg,Erysipelas
Stasis%20Dermatitis%20and%20Leg%20Ulcers_105.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Dyshidrotic%20Eczema_33rotated90.jpg,Dyshidrotic%20Eczema
Canker%20Sore_29rotated180.jpg,Canker%20Sore
Dyshidrotic%20Eczema_121_vertical.jpg,Dyshidrotic%20Eczema
Dyshidrotic%20Eczema_26rotated270.jpg,Dyshidrotic%20Eczema
Skin%20Cancer_35rotated270.jpg,Skin%20Cancer
Cutis%20Laxa_67rotated90.jpg,Cutis%20Laxa
Vitiligo_188.jpg,Vitiligo
Acrodermatitis_91rotated180.jpg,Acrodermatitis
Herpes%20Stomatitis_148rotated270.jpg,Herpes%20Stomatitis
Dermatomyositis_23rotated90.jpg,Dermatomyositis
Tinea%20Versicolor_60rotated90.jpg,Tinea%20Versicolor
Eczema_44rotated270.jpg,Eczema
Pemphigoid_4_horivertical.jpg,Pemphigoid
Decubitus%20Ulcer_59_horivertical.jpg,Decubitus%20Ulcer
Dyshidrotic%20Eczema_199rotated270.jpg,Dyshidrotic%20Eczema
Impetigo_94rotated180.jpg,Impetigo
Cutaneous%20Candidiasis_9_vertical.jpg,Cutaneous%20Candidiasis
Decubitus%20Ulcer_74_horivertical.jpg,Decubitus%20Ulcer
Herpes%20Stomatitis_91.jpg,Herpes%20Stomatitis
Cold%20Sore_24_vertical.jpg,Cold%20Sore
Herpes%20Stomatitis_127rotated270.jpg,Herpes%20Stomatitis
Actinic%20Keratosis_99.jpg,Actinic%20Keratosis
Hemangioma%20of%20Skin_194_horivertical.jpg,Hemangioma%20of%20Skin
Eczema_59_horizontal.jpg,Eczema
Rubeola%20(Measles)_75rotated180.jpg,Rubeola%20(Measles)
Actinic%20Keratosis_128rotated180.jpg,Actinic%20Keratosis
Lupus_15rotated180.jpg,Lupus
Impetigo_22rotated270.jpg,Impetigo
Pilonidal%20Sinus_47rotated270.jpg,Pilonidal%20Sinus
Shingles_31.jpg,Shingles
Herpes%20Stomatitis_8rotated270.jpg,Herpes%20Stomatitis
Cutaneous%20Candidiasis_24_vertical.jpg,Cutaneous%20Candidiasis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_44_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Decubitus%20Ulcer_58_vertical.jpg,Decubitus%20Ulcer
Stasis%20Dermatitis%20and%20Leg%20Ulcers_282rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acne_59_horivertical.jpg,Acne
Pilonidal%20Sinus_46_horizontal.jpg,Pilonidal%20Sinus
Acrodermatitis_60rotated270.jpg,Acrodermatitis
Seborrheic%20Eczema_157.jpg,Seborrheic%20Eczema
Dyshidrotic%20Eczema_10rotated180.jpg,Dyshidrotic%20Eczema
Skin%20Cancer_48_vertical.jpg,Skin%20Cancer
Eczema_16_horizontal.jpg,Eczema
Rubeola%20(Measles)_23_horivertical.jpg,Rubeola%20(Measles)
Hemangioma%20of%20Skin_11.jpg,Hemangioma%20of%20Skin
Tinea%20Versicolor_61_vertical.jpg,Tinea%20Versicolor
Seborrheic%20Keratosis_50rotated270.jpg,Seborrheic%20Keratosis
Lichen%20Planus_114_horizontal.jpg,Lichen%20Planus
Skin%20Cancer_289rotated90.jpg,Skin%20Cancer
Rosacea_54_vertical.jpg,Rosacea
Lichen%20Planus_196_horivertical.jpg,Lichen%20Planus
Eczema_95_horivertical.jpg,Eczema
Seborrheic%20Keratosis_94.jpg,Seborrheic%20Keratosis
Sebaceous%20Cyst_18_horizontal.jpg,Sebaceous%20Cyst
Rosacea_66_vertical.jpg,Rosacea
Corns%20and%20Calluses_26.jpg,Corns%20and%20Calluses
Acrodermatitis_111_horizontal.jpg,Acrodermatitis
Vitiligo_43rotated180.jpg,Vitiligo
Necrotizing%20Fasciitis_24_horizontal.jpg,Necrotizing%20Fasciitis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_224.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acrodermatitis_135_vertical.jpg,Acrodermatitis
Actinic%20Keratosis_33rotated270.jpg,Actinic%20Keratosis
Mouth%20Ulcers_137.jpg,Mouth%20Ulcers
Shingles_95_horivertical.jpg,Shingles
Seborrheic%20Eczema_190rotated180.jpg,Seborrheic%20Eczema
Shingles_191_horivertical.jpg,Shingles
Lichen%20Planus_132_vertical.jpg,Lichen%20Planus
Canker%20Sore_1rotated90.jpg,Canker%20Sore
Erysipelas_37rotated90.jpg,Erysipelas
Rubeola%20(Measles)_15_horivertical.jpg,Rubeola%20(Measles)
Sebaceous%20Cyst_74rotated270.jpg,Sebaceous%20Cyst
Dyshidrotic%20Eczema_10_horizontal.jpg,Dyshidrotic%20Eczema
Erysipelas_75_vertical.jpg,Erysipelas
Mouth%20Ulcers_2rotated90.jpg,Mouth%20Ulcers
Vitiligo_35rotated270.jpg,Vitiligo
Tinea%20Versicolor_101rotated90.jpg,Tinea%20Versicolor
Skin%20Cancer_191_horizontal.jpg,Skin%20Cancer
Cutaneous%20Candidiasis_184rotated180.jpg,Cutaneous%20Candidiasis
Sebaceous%20Cyst_71_vertical.jpg,Sebaceous%20Cyst
Herpes%20Stomatitis_83_horizontal.jpg,Herpes%20Stomatitis
Mouth%20Ulcers_135_horivertical.jpg,Mouth%20Ulcers
Dyshidrotic%20Eczema_62_vertical.jpg,Dyshidrotic%20Eczema
Cellulitis_82.jpg,Cellulitis
Herpes%20Stomatitis_142rotated180.jpg,Herpes%20Stomatitis
Molluscum%20Contagiosum_84rotated90.jpg,Molluscum%20Contagiosum
Actinic%20Keratosis_92_horivertical.jpg,Actinic%20Keratosis
Dermatomyositis_42.jpg,Dermatomyositis
Tinea%20Versicolor_78_horivertical.jpg,Tinea%20Versicolor
Dermatomyositis_53rotated270.jpg,Dermatomyositis
Ingrown%20Nails_1_horivertical.jpg,Ingrown%20Nails
Pemphigoid_236rotated180.jpg,Pemphigoid
Psoriasis_146_horivertical.jpg,Psoriasis
Dyshidrotic%20Eczema_178rotated180.jpg,Dyshidrotic%20Eczema
Mouth%20Ulcers_171rotated270.jpg,Mouth%20Ulcers
Herpes%20Stomatitis_105_vertical.jpg,Herpes%20Stomatitis
Tinea%20Versicolor_58rotated270.jpg,Tinea%20Versicolor
Rubeola%20(Measles)_25rotated90.jpg,Rubeola%20(Measles)
Hemangioma%20of%20Skin_185_vertical.jpg,Hemangioma%20of%20Skin
Molluscum%20Contagiosum_37rotated270.jpg,Molluscum%20Contagiosum
Cold%20Sore_7_horizontal.jpg,Cold%20Sore
Cold%20Sore_72rotated180.jpg,Cold%20Sore
Acne_86rotated90.jpg,Acne
Seborrheic%20Keratosis_33_horizontal.jpg,Seborrheic%20Keratosis
Skin%20Cancer_82rotated270.jpg,Skin%20Cancer
Lichen%20Planus_10rotated270.jpg,Lichen%20Planus
Impetigo_87_horivertical.jpg,Impetigo
Tinea%20Versicolor_88_vertical.jpg,Tinea%20Versicolor
Herpes%20Stomatitis_116_vertical.jpg,Herpes%20Stomatitis
Ichthyosis%20Vulgaris_6.jpg,Ichthyosis%20Vulgaris
Carbuncle_53rotated180.jpg,Carbuncle
Cold%20Sore_69rotated180.jpg,Cold%20Sore
Dermatomyositis_54_horizontal.jpg,Dermatomyositis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_246rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acne_78_horizontal.jpg,Acne
Stasis%20Dermatitis%20and%20Leg%20Ulcers_66rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Shingles_114rotated270.jpg,Shingles
Hemangioma%20of%20Skin_63rotated270.jpg,Hemangioma%20of%20Skin
Lichen%20Planus_22.jpg,Lichen%20Planus
Canker%20Sore_38rotated90.jpg,Canker%20Sore
Hives_66rotated270.jpg,Hives
Ichthyosis%20Vulgaris_33_horivertical.jpg,Ichthyosis%20Vulgaris
Rosacea_37_vertical.jpg,Rosacea
Fungal%20Nail%20Infection_25_horivertical.jpg,Fungal%20Nail%20Infection
Tinea%20Versicolor_132.jpg,Tinea%20Versicolor
Seborrheic%20Keratosis_8_vertical.jpg,Seborrheic%20Keratosis
Vitiligo_153_horizontal.jpg,Vitiligo
Pemphigoid_103.jpg,Pemphigoid
Dyshidrotic%20Eczema_95.jpg,Dyshidrotic%20Eczema
Mouth%20Ulcers_35_vertical.jpg,Mouth%20Ulcers
Impetigo_55_horizontal.jpg,Impetigo
Eczema_84_horivertical.jpg,Eczema
Acrodermatitis_65_vertical.jpg,Acrodermatitis
Tinea%20Versicolor_50_horizontal.jpg,Tinea%20Versicolor
Hemangioma%20of%20Skin_28rotated180.jpg,Hemangioma%20of%20Skin
Herpes%20Stomatitis_23rotated180.jpg,Herpes%20Stomatitis
Tinea%20Versicolor_183rotated90.jpg,Tinea%20Versicolor
Acne_46_vertical.jpg,Acne
Corns%20and%20Calluses_80.jpg,Corns%20and%20Calluses
Molluscum%20Contagiosum_29_horivertical.jpg,Molluscum%20Contagiosum
Acrodermatitis_76rotated270.jpg,Acrodermatitis
Shingles_137.jpg,Shingles
Seborrheic%20Eczema_39rotated270.jpg,Seborrheic%20Eczema
Lichen%20Planus_19_horizontal.jpg,Lichen%20Planus
Impetigo_87_vertical.jpg,Impetigo
Eczema_31rotated180.jpg,Eczema
Herpes%20Stomatitis_146.jpg,Herpes%20Stomatitis
Seborrheic%20Keratosis_19.jpg,Seborrheic%20Keratosis
Corns%20and%20Calluses_48_horivertical.jpg,Corns%20and%20Calluses
Lichen%20Planus_146rotated270.jpg,Lichen%20Planus
Seborrheic%20Keratosis_50rotated180.jpg,Seborrheic%20Keratosis
Lichen%20Planus_74rotated90.jpg,Lichen%20Planus
Seborrheic%20Keratosis_97_horivertical.jpg,Seborrheic%20Keratosis
Pemphigoid_65rotated90.jpg,Pemphigoid
Lichen%20Planus_86_horizontal.jpg,Lichen%20Planus
Impetigo_75.jpg,Impetigo
Keloid_86rotated180.jpg,Keloid
Rubeola%20(Measles)_159rotated270.jpg,Rubeola%20(Measles)
Lichen%20Planus_135_vertical.jpg,Lichen%20Planus
Hemangioma%20of%20Skin_169.jpg,Hemangioma%20of%20Skin
Dyshidrotic%20Eczema_48rotated90.jpg,Dyshidrotic%20Eczema
Vitiligo_104_horizontal.jpg,Vitiligo
Warts_17_vertical.jpg,Warts
Carbuncle_46rotated180.jpg,Carbuncle
Lichen%20Planus_158rotated270.jpg,Lichen%20Planus
Diaper%20Rash_6_vertical.jpg,Diaper%20Rash
Seborrheic%20Keratosis_83rotated90.jpg,Seborrheic%20Keratosis
Vitiligo_116.jpg,Vitiligo
Shingles_54_horizontal.jpg,Shingles
Seborrheic%20Eczema_71_horivertical.jpg,Seborrheic%20Eczema
Canker%20Sore_8_vertical.jpg,Canker%20Sore
Hemangioma%20of%20Skin_90rotated180.jpg,Hemangioma%20of%20Skin
Rosacea_12rotated270.jpg,Rosacea
Seborrheic%20Eczema_95_horizontal.jpg,Seborrheic%20Eczema
Carbuncle_22rotated180.jpg,Carbuncle
Cutaneous%20Candidiasis_120_vertical.jpg,Cutaneous%20Candidiasis
Cutaneous%20Candidiasis_15.jpg,Cutaneous%20Candidiasis
Vitiligo_51rotated270.jpg,Vitiligo
Herpes%20Stomatitis_159_vertical.jpg,Herpes%20Stomatitis
Eczema_40_horizontal.jpg,Eczema
Herpes%20Stomatitis_109rotated180.jpg,Herpes%20Stomatitis
Tinea%20Versicolor_195_horizontal.jpg,Tinea%20Versicolor
Skin%20Cancer_197.jpg,Skin%20Cancer
Keloid_136_vertical.jpg,Keloid
Cellulitis_31_horivertical.jpg,Cellulitis
Mouth%20Ulcers_42_horivertical.jpg,Mouth%20Ulcers
Pemphigoid_155rotated90.jpg,Pemphigoid
Skin%20Cancer_221rotated270.jpg,Skin%20Cancer
Keloid_48rotated270.jpg,Keloid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_188_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Rosacea_54rotated180.jpg,Rosacea
Sebaceous%20Cyst_42rotated90.jpg,Sebaceous%20Cyst
Vitiligo_162_horizontal.jpg,Vitiligo
Acrodermatitis_106_vertical.jpg,Acrodermatitis
Cellulitis_2.jpg,Cellulitis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_284rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Necrotizing%20Fasciitis_100_horizontal.jpg,Necrotizing%20Fasciitis
Actinic%20Keratosis_136rotated270.jpg,Actinic%20Keratosis
Impetigo_26rotated180.jpg,Impetigo
Lichen%20Planus_38_horivertical.jpg,Lichen%20Planus
Carbuncle_47_horizontal.jpg,Carbuncle
Lupus_4rotated180.jpg,Lupus
Canker%20Sore_18_horivertical.jpg,Canker%20Sore
